account_id,split
ACC001749,test
ACC001750,train
ACC001751,train
ACC001752,test
ACC001753,train
ACC001754,train
ACC001755,test
ACC001756,train
ACC001757,train
ACC001758,train
ACC001759,train
ACC001760,train
ACC001761,train
ACC001762,train
ACC001763,test
ACC001764,test
ACC001765,train
ACC001766,test
ACC001767,train
ACC001768,test
ACC001769,test
ACC001770,train
ACC001771,train
ACC001772,train
ACC001773,train
ACC001774,train
ACC001775,train
ACC001776,train
ACC001777,train
ACC001778,test
ACC001779,train
ACC001780,test
ACC001781,train
ACC001782,test
ACC001783,test
ACC001784,train
ACC001785,train
ACC001786,train
ACC001787,train
ACC001788,train
ACC001789,train
ACC001790,train
ACC001791,train
ACC001792,test
ACC001793,train
ACC001794,train
ACC001795,train
ACC001796,train
ACC001797,train
ACC001798,test
ACC001799,train
ACC001800,test
ACC001801,test
ACC001802,train
ACC001803,train
ACC001804,train
ACC001805,train
ACC001806,test
ACC001807,train
ACC001808,test
ACC001809,train
ACC001810,train
ACC001811,train
ACC001812,train
ACC001813,train
ACC001814,train
ACC001815,train
ACC001816,train
ACC001817,test
ACC001818,test
ACC001819,train
ACC001820,train
ACC001821,train
ACC001822,train
ACC001823,test
ACC001824,train
ACC001825,train
ACC001826,train
ACC001827,test
ACC001828,train
ACC001829,train
ACC001830,train
ACC001831,train
ACC001832,train
ACC001833,train
ACC001834,train
ACC001835,train
ACC001836,train
ACC001837,test
ACC001838,train
ACC001839,train
ACC001840,train
ACC001841,train
ACC001842,train
ACC001843,train
ACC001844,train
ACC001845,train
ACC001846,train
ACC001847,test
ACC001848,train
ACC001849,train
ACC001850,test
ACC001851,train
ACC001852,train
ACC001853,test
ACC001854,train
ACC001855,train
ACC001856,train
ACC001857,test
ACC001858,test
ACC001859,train
ACC001860,test
ACC001861,test
ACC001862,test
ACC001863,train
ACC001864,test
ACC001865,train
ACC001866,train
ACC001867,train
ACC001868,train
ACC001869,test
ACC001870,train
ACC001871,test
ACC001872,train
ACC001873,test
ACC001874,train
ACC001875,train
ACC001876,train
ACC001877,train
ACC001878,train
ACC001879,train
ACC001880,train
ACC001881,test
ACC001882,train
ACC001883,train
ACC001884,train
ACC001885,train
ACC001886,train
ACC001887,test
ACC001888,train
ACC001889,train
ACC001890,train
ACC001891,train
ACC001892,train
ACC001893,train
ACC001894,train
ACC001895,train
ACC001896,train
ACC001897,train
ACC001898,test
ACC001899,train
ACC001900,test
ACC001901,train
ACC001902,train
ACC001903,test
ACC001904,train
ACC001905,train
ACC001906,train
ACC001907,train
ACC001908,test
ACC001909,train
ACC001910,train
ACC001911,train
ACC001912,train
ACC001913,train
ACC001914,test
ACC001915,train
ACC001916,train
ACC001917,train
ACC001918,test
ACC001919,test
ACC001920,train
ACC001921,train
ACC001922,test
ACC001923,train
ACC001924,test
ACC001925,train
ACC001926,test
ACC001927,train
ACC001928,train
ACC001929,train
ACC001930,test
ACC001931,test
ACC001932,train
ACC001933,test
ACC001934,train
ACC001935,test
ACC001936,train
ACC001937,train
ACC001938,train
ACC001939,train
ACC001940,train
ACC001941,train
ACC001942,test
ACC001943,train
ACC001944,train
ACC001945,train
ACC001946,train
ACC001947,train
ACC001948,train
ACC001949,train
ACC001950,train
ACC001951,test
ACC001952,train
ACC001953,train
ACC001954,train
ACC001955,train
ACC001956,train
ACC001957,train
ACC001958,train
ACC001959,train
ACC001960,train
ACC001961,train
ACC001962,train
ACC001963,train
ACC001964,train
ACC001965,test
ACC001966,train
ACC001967,train
ACC001968,test
ACC001969,train
ACC001970,test
ACC001971,train
ACC001972,train
ACC001973,train
ACC001974,train
ACC001975,train
ACC001976,train
ACC001977,train
ACC001978,train
ACC001979,train
ACC001980,test
ACC001981,test
ACC001982,test
ACC001983,train
ACC001984,train
ACC001985,test
ACC001986,test
ACC001987,train
ACC001988,train
ACC001989,train
ACC001990,train
ACC001991,train
ACC001992,test
ACC001993,train
ACC001994,test
ACC001995,train
ACC001996,train
ACC001997,test
ACC001998,train
ACC001999,train
ACC002000,test
ACC002001,train
ACC002002,train
ACC002003,test
ACC002004,train
ACC002005,train
ACC002006,train
ACC002007,train
ACC002008,train
ACC002009,test
ACC002010,train
ACC002011,test
ACC002012,test
ACC002013,train
ACC002014,test
ACC002015,train
ACC002016,train
ACC002017,train
ACC002018,train
ACC002019,train
ACC002020,train
ACC002021,train
ACC002022,test
ACC002023,test
ACC002024,train
ACC002025,train
ACC002026,train
ACC002027,test
ACC002028,train
ACC002029,train
ACC002030,test
ACC002031,train
ACC002032,train
ACC002033,train
ACC002034,test
ACC002035,train
ACC002036,train
ACC002037,train
ACC002038,train
ACC002039,test
ACC002040,test
ACC002041,test
ACC002042,train
ACC002043,train
ACC002044,train
ACC002045,train
ACC002046,test
ACC002047,train
ACC002048,train
ACC002049,train
ACC002050,train
ACC002051,test
ACC002052,train
ACC002053,train
ACC002054,train
ACC002055,test
ACC002056,train
ACC002057,train
ACC002058,test
ACC002059,test
ACC002060,test
ACC002061,test
ACC002062,test
ACC002063,train
ACC002064,test
ACC002065,train
ACC002066,test
ACC002067,train
ACC002068,test
ACC002069,train
ACC002070,train
ACC002071,train
ACC002072,test
ACC002073,test
ACC002074,train
ACC002075,test
ACC002076,train
ACC002077,train
ACC002078,train
ACC002079,test
ACC002080,train
ACC002081,train
ACC002082,train
ACC002083,train
ACC002084,train
ACC002085,test
ACC002086,train
ACC002087,train
ACC002088,train
ACC002089,train
ACC002090,test
ACC002091,train
ACC002092,test
ACC002093,train
ACC002094,train
ACC002095,train
ACC002096,train
ACC002097,train
ACC002098,train
ACC002099,test
ACC002100,test
ACC002101,train
ACC002102,train
ACC002103,train
ACC002104,train
ACC002105,test
ACC002106,train
ACC002107,test
ACC002108,train
ACC002109,train
ACC002110,train
ACC002111,test
ACC002112,train
ACC002113,train
ACC002114,train
ACC002115,test
ACC002116,train
ACC002117,test
ACC002118,train
ACC002119,train
ACC002120,train
ACC002121,train
ACC002122,train
ACC002123,train
ACC002124,train
ACC002125,train
ACC002126,train
ACC002127,test
ACC002128,train
ACC002129,train
ACC002130,train
ACC002131,train
ACC002132,train
ACC002133,train
ACC002134,test
ACC002135,train
ACC002136,train
ACC002137,test
ACC002138,train
ACC002139,test
ACC002140,train
ACC002141,train
ACC002142,train
ACC002143,train
ACC002144,train
ACC002145,train
ACC002146,test
ACC002147,train
ACC002148,test
ACC002149,test
ACC002150,test
ACC002151,train
ACC002152,train
ACC002153,train
ACC002154,train
ACC002155,train
ACC002156,train
ACC002157,test
ACC002158,train
ACC002159,train
ACC002160,train
ACC002161,test
ACC002162,train
ACC002163,train
ACC002164,train
ACC002165,train
ACC002166,train
ACC002167,train
ACC002168,test
ACC002169,train
ACC002170,test
ACC002171,test
ACC002172,test
ACC002173,train
ACC002174,train
ACC002175,train
ACC002176,test
ACC002177,test
ACC002178,test
ACC002179,train
ACC002180,test
ACC002181,test
ACC002182,train
ACC002183,train
ACC002184,train
ACC002185,test
ACC002186,test
ACC002187,train
ACC002188,test
ACC002189,train
ACC002190,train
ACC002191,train
ACC002192,test
ACC002193,train
ACC002194,train
ACC002195,train
ACC002196,train
ACC002197,test
ACC002198,train
ACC002199,test
ACC002200,train
ACC002201,train
ACC002202,test
ACC002203,test
ACC002204,train
ACC002205,test
ACC002206,train
ACC002207,test
ACC002208,train
ACC002209,train
ACC002210,train
ACC002211,train
ACC002212,train
ACC002213,train
ACC002214,train
ACC002215,train
ACC002216,train
ACC002217,train
ACC002218,train
ACC002219,train
ACC002220,train
ACC002221,train
ACC002222,train
ACC002223,train
ACC002224,test
ACC002225,train
ACC002226,train
ACC002227,test
ACC002228,train
ACC002229,train
ACC002230,train
ACC002231,train
ACC002232,test
ACC002233,train
ACC002234,test
ACC002235,train
ACC002236,train
ACC002237,train
ACC002238,test
ACC002239,train
ACC002240,train
ACC002241,train
ACC002242,train
ACC002243,train
ACC002244,train
ACC002245,train
ACC002246,train
ACC002247,test
ACC002248,test
ACC002249,test
ACC002250,train
ACC002251,train
ACC002252,test
ACC002253,test
ACC002254,test
ACC002255,train
ACC002256,test
ACC002257,train
ACC002258,test
ACC002259,test
ACC002260,train
ACC002261,test
ACC002262,train
ACC002263,train
ACC002264,test
ACC002265,train
ACC002266,test
ACC002267,test
ACC002268,train
ACC002269,test
ACC002270,train
ACC002271,train
ACC002272,train
ACC002273,train
ACC002274,train
ACC002275,train
ACC002276,train
ACC002277,train
ACC002278,train
ACC002279,train
ACC002280,test
ACC002281,train
ACC002282,train
ACC002283,train
ACC002284,train
ACC002285,train
ACC002286,train
ACC002287,train
ACC002288,test
ACC002289,train
ACC002290,train
ACC002291,test
ACC002292,train
ACC002293,train
ACC002294,train
ACC002295,train
ACC002296,test
ACC002297,train
ACC002298,train
ACC002299,train
ACC002300,train
ACC002301,train
ACC002302,train
ACC002303,train
ACC002304,test
ACC002305,test
ACC002306,train
ACC002307,train
ACC002308,train
ACC002309,test
ACC002310,train
ACC002311,train
ACC002312,test
ACC002313,train
ACC002314,train
ACC002315,train
ACC002316,train
ACC002317,train
ACC002318,train
ACC002319,test
ACC002320,train
ACC002321,train
ACC002322,train
ACC002323,test
ACC002324,train
ACC002325,train
ACC002326,train
ACC002327,train
ACC002328,test
ACC002329,test
ACC002330,train
ACC002331,test
ACC002332,test
ACC002333,train
ACC002334,train
ACC002335,train
ACC002336,train
ACC002337,train
ACC002338,train
ACC002339,train
ACC002340,train
ACC002341,train
ACC002342,train
ACC002343,train
ACC002344,train
ACC002345,train
ACC002346,train
ACC002347,train
ACC002348,test
ACC002349,train
ACC002350,train
ACC002351,train
ACC002352,train
ACC002353,train
ACC002354,train
ACC002355,train
ACC002356,test
ACC002357,train
ACC002358,train
ACC002359,train
ACC002360,train
ACC002361,train
ACC002362,train
ACC002363,train
ACC002364,test
ACC002365,train
ACC002366,train
ACC002367,train
ACC002368,train
ACC002369,test
ACC002370,train
ACC002371,train
ACC002372,test
ACC002373,train
ACC002374,train
ACC002375,train
ACC002376,train
ACC002377,train
ACC002378,test
ACC002379,train
ACC002380,train
ACC002381,train
ACC002382,train
ACC002383,train
ACC002384,test
ACC002385,train
ACC002386,train
ACC002387,train
ACC002388,test
ACC002389,train
ACC002390,test
ACC002391,train
ACC002392,train
ACC002393,train
ACC002394,train
ACC002395,test
ACC002396,train
ACC002397,train
ACC002398,test
ACC002399,train
ACC002400,train
ACC002401,train
ACC002402,train
ACC002403,train
ACC002404,train
ACC002405,train
ACC002406,train
ACC002407,train
ACC002408,test
ACC002409,train
ACC002410,test
ACC002411,train
ACC002412,test
ACC002413,train
ACC002414,train
ACC002415,train
ACC002416,train
ACC002417,train
ACC002418,train
ACC002419,train
ACC002420,train
ACC002421,test
ACC002422,test
ACC002423,train
ACC002424,train
ACC002425,test
ACC002426,train
ACC002427,train
ACC002428,train
ACC002429,train
ACC002430,train
ACC002431,train
ACC002432,train
ACC002433,train
ACC002434,train
ACC002435,train
ACC002436,train
ACC002437,test
ACC002438,test
ACC002439,train
ACC002440,train
ACC002441,test
ACC002442,train
ACC002443,train
ACC002444,train
ACC002445,train
ACC002446,train
ACC002447,train
ACC002448,train
ACC002449,train
ACC002450,train
ACC002451,train
ACC002452,test
ACC002453,train
ACC002454,train
ACC002455,train
ACC002456,train
ACC002457,train
ACC002458,train
ACC002459,train
ACC002460,train
ACC002461,train
ACC002462,train
ACC002463,train
ACC002464,train
ACC002465,train
ACC002466,test
ACC002467,train
ACC002468,test
ACC002469,train
ACC002470,train
ACC002471,train
ACC002472,test
ACC002473,train
ACC002474,train
ACC002475,train
ACC002476,train
ACC002477,test
ACC002478,train
ACC002479,test
ACC002480,train
ACC002481,train
ACC002482,test
ACC002483,train
ACC002484,train
ACC002485,train
ACC002486,train
ACC002487,train
ACC002488,train
ACC002489,train
ACC002490,test
ACC002491,train
ACC002492,test
ACC002493,train
ACC002494,train
ACC002495,train
ACC002496,test
ACC002497,test
ACC002498,train
ACC002499,test
ACC002500,train
ACC002501,test
ACC002502,test
ACC002503,train
ACC002504,train
ACC002505,train
ACC002506,train
ACC002507,train
ACC002508,test
ACC002509,train
ACC002510,train
ACC002511,train
ACC002512,test
ACC002513,train
ACC002514,train
ACC002515,train
ACC002516,train
ACC002517,train
ACC002518,train
ACC002519,train
ACC002520,train
ACC002521,train
ACC002522,train
ACC002523,train
ACC002524,train
ACC002525,train
ACC002526,test
ACC002527,test
ACC002528,train
ACC002529,test
ACC002530,test
ACC002531,train
ACC002532,train
ACC002533,test
ACC002534,train
ACC002535,train
ACC002536,train
ACC002537,train
ACC002538,train
ACC002539,train
ACC002540,train
ACC002541,train
ACC002542,test
ACC002543,train
ACC002544,test
ACC002545,train
ACC002546,train
ACC002547,test
ACC002548,train
ACC002549,train
ACC002550,train
ACC002551,train
ACC002552,train
ACC002553,train
ACC002554,train
ACC002555,train
ACC002556,test
ACC002557,train
ACC002558,train
ACC002559,test
ACC002560,train
ACC002561,train
ACC002562,train
ACC002563,train
ACC002564,train
ACC002565,train
ACC002566,test
ACC002567,test
ACC002568,train
ACC002569,test
ACC002570,train
ACC002571,test
ACC002572,test
ACC002573,train
ACC002574,train
ACC002575,train
ACC002576,test
ACC002577,test
ACC002578,train
ACC002579,train
ACC002580,train
ACC002581,train
ACC002582,train
ACC002583,train
ACC002584,train
ACC002585,train
ACC002586,train
ACC002587,train
ACC002588,train
ACC002589,train
ACC002590,test
ACC002591,train
ACC002592,train
ACC002593,train
ACC002594,train
ACC002595,test
ACC002596,train
ACC002597,train
ACC002598,train
ACC002599,test
ACC002600,train
ACC002601,test
ACC002602,train
ACC002603,test
ACC002604,train
ACC002605,train
ACC002606,train
ACC002607,test
ACC002608,train
ACC002609,train
ACC002610,test
ACC002611,test
ACC002612,train
ACC002613,train
ACC002614,test
ACC002615,test
ACC002616,train
ACC002617,train
ACC002618,test
ACC002619,train
ACC002620,train
ACC002621,train
ACC002622,train
ACC002623,train
ACC002624,test
ACC002625,train
ACC002626,train
ACC002627,train
ACC002628,train
ACC002629,test
ACC002630,train
ACC002631,train
ACC002632,train
ACC002633,train
ACC002634,train
ACC002635,train
ACC002636,train
ACC002637,train
ACC002638,train
ACC002639,train
ACC002640,train
ACC002641,test
ACC002642,train
ACC002643,test
ACC002644,train
ACC002645,train
ACC002646,train
ACC002647,train
ACC002648,train
ACC002649,train
ACC002650,train
ACC002651,train
ACC002652,train
ACC002653,train
ACC002654,test
ACC002655,train
ACC002656,train
ACC002657,test
ACC002658,train
ACC002659,test
ACC002660,train
ACC002661,train
ACC002662,train
ACC002663,train
ACC002664,train
ACC002665,train
ACC002666,train
ACC002667,train
ACC002668,test
ACC002669,train
ACC002670,train
ACC002671,train
ACC002672,train
ACC002673,train
ACC002674,train
ACC002675,test
ACC002676,train
ACC002677,train
ACC002678,train
ACC002679,test
ACC002680,test
ACC002681,test
ACC002682,test
ACC002683,train
ACC002684,train
ACC002685,test
ACC002686,train
ACC002687,train
ACC002688,train
ACC002689,train
ACC002690,train
ACC002691,train
ACC002692,test
ACC002693,train
ACC002694,train
ACC002695,train
ACC002696,train
ACC002697,train
ACC002698,train
ACC002699,test
ACC002700,train
ACC002701,train
ACC002702,train
ACC002703,train
ACC002704,train
ACC002705,train
ACC002706,train
ACC002707,train
ACC002708,test
ACC002709,train
ACC002710,train
ACC002711,test
ACC002712,train
ACC002713,train
ACC002714,train
ACC002715,train
ACC002716,train
ACC002717,train
ACC002718,train
ACC002719,test
ACC002720,train
ACC002721,test
ACC002722,train
ACC002723,train
ACC002724,train
ACC002725,train
ACC002726,train
ACC002727,train
ACC002728,train
ACC002729,train
ACC002730,test
ACC002731,train
ACC002732,train
ACC002733,train
ACC002734,train
ACC002735,train
ACC002736,train
ACC002737,test
ACC002738,train
ACC002739,train
ACC002740,train
ACC002741,test
ACC002742,train
ACC002743,train
ACC002744,train
ACC002745,train
ACC002746,train
ACC002747,train
ACC002748,train
ACC002749,test
ACC002750,train
ACC002751,train
ACC002752,train
ACC002753,test
ACC002754,train
ACC002755,test
ACC002756,train
ACC002757,train
ACC002758,train
ACC002759,train
ACC002760,test
ACC002761,train
ACC002762,train
ACC002763,test
ACC002764,train
ACC002765,train
ACC002766,train
ACC002767,train
ACC002768,test
ACC002769,train
ACC002770,test
ACC002771,train
ACC002772,test
ACC002773,train
ACC002774,test
ACC002775,train
ACC002776,test
ACC002777,test
ACC002778,train
ACC002779,train
ACC002780,test
ACC002781,train
ACC002782,test
ACC002783,test
ACC002784,train
ACC002785,test
ACC002786,train
ACC002787,train
ACC002788,train
ACC002789,test
ACC002790,test
ACC002791,test
ACC002792,train
ACC002793,train
ACC002794,train
ACC002795,train
ACC002796,train
ACC002797,train
ACC002798,train
ACC002799,train
ACC002800,test
ACC002801,train
ACC002802,train
ACC002803,train
ACC002804,train
ACC002805,test
ACC002806,train
ACC002807,train
ACC002808,train
ACC002809,train
ACC002810,train
ACC002811,test
ACC002812,test
ACC002813,test
ACC002814,train
ACC002815,test
ACC002816,test
ACC002817,test
ACC002818,train
ACC002819,test
ACC002820,train
ACC002821,test
ACC002822,test
ACC002823,train
ACC002824,train
ACC002825,train
ACC002826,train
ACC002827,train
ACC002828,test
ACC002829,train
ACC002830,train
ACC002831,train
ACC002832,test
ACC002833,test
ACC002834,train
ACC002835,train
ACC002836,train
ACC002837,train
ACC002838,train
ACC002839,train
ACC002840,train
ACC002841,train
ACC002842,train
ACC002843,test
ACC002844,test
ACC002845,train
ACC002846,test
ACC002847,train
ACC002848,train
ACC002849,train
ACC002850,train
ACC002851,test
ACC002852,train
ACC002853,test
ACC002854,test
ACC002855,test
ACC002856,test
ACC002857,test
